stkcd,year,应收账款净额,其他应收款净额,存货净额,固定资产净额,实收资本或股本,经营活动产生的现金流量净额,购建固定资产无形资产和其他长期资产支付的现金,销售费用率,管理费用率,财务费用率,无形资产比率,有形资产比率,营业外收入占比,所得税率,长期资本负债率,长期负债权益比率,销售期间费用率TTM,市盈率PETTM,管理费用,上市日期,公司成立日期
600601,2020,1.0513073206232597,0.13638099080710347,0.904022100058839,1.598263710107341,0.7457066781636887,1.1489482723055866,1.6239605520112916,0.5888320375661728,0.08982313831128869,0.6472444078105903,0.23649947810800426,-0.30249152999730133,0.36403503147960553,-1.2790254412861524,0.9347184563729884,3.073868134353677,0.22776922959735538,0.6181966199344787,0.542809436584175,1990-12-19,1985-01-14
600601,2021,1.2251861512494835,0.1017466749160827,0.8711042708367555,1.7020184880425064,0.7457066781636887,-0.22719702895820856,0.5993928029783748,0.8643763705229585,0.13900911717128916,0.9360770826819771,0.6183046750535628,-0.5386322069978703,0.5540025901752856,-0.7907279593697097,0.0,-2.632388025138807,0.6227586417025943,0.5957602971924665,0.9826956790144122,1990-12-19,1985-01-14
600601,2022,0.30634336949933344,1.9870648075367077,0.1001191689784305,1.411607125454772,1.937433055554724,0.7938747704167349,0.8110660377232904,0.6252242673931823,0.1113532491903508,0.6822897422050422,0.2646267098829864,-0.04641261655623153,4.460345955095081,-0.8318436349429971,0.901482284146664,0.12453618685005574,0.34722201063359776,0.5733239744504545,0.5587140887770787,1990-12-19,1985-01-14
600601,2023,0.5966347416987087,0.689458213245451,0.026704294625877464,1.3618787660787612,1.937433055554724,0.7975589995590149,1.5539564905126828,-0.16058652845150287,0.09437836092698529,-0.5122928687150043,0.2568257979453936,-0.04215512847420067,0.5167527921320221,-0.37761190495921587,0.9001137638766886,0.06492307029495553,-0.32005910939808957,0.5508876517084422,0.061266141296650166,1990-12-19,1985-01-14
600601,2024,0.9174028428689939,-0.3481915294924665,0.1956853687819113,1.8102670405605856,1.937433055554724,0.7150026351771865,2.6266138841136577,-0.10986333532682126,0.1086493739721743,-0.5340363243611972,0.44575070043399445,-0.14526429406650007,-0.13597137984535884,-0.41707608708520294,0.9093515136834452,0.5212236589135598,-0.24378818116725828,0.32921864728096456,0.22445077837817823,1990-12-19,1985-01-14
600602,1990,-0.237982727408446,-0.37855475910211506,-0.24114015735576816,-0.09474517569055974,-0.45777715345286457,0.6677102909380517,2.3776500707164696,-0.12372915143863382,0.0953026333637127,0.1540516726828297,-0.40130747678954026,0.3170329505591685,-6.455498993421981,1.9359291574423756,0.9419657776935516,4.713897969185035,-0.15162525454111506,52.42754627818302,0.017821561986038778,1990-12-19,1987-01-10
600602,1991,-0.006846582623725124,0.3334196467355041,-0.1412615040232674,0.46784727270746024,-0.45777715345286457,0.6204179466989167,2.1286862573192815,0.20577225507785685,0.08195589275525109,0.8421396697268566,0.3966379168268967,-0.11846010853596464,-28.527177606524166,8.835927973576105,0.9406565704643317,4.353494283452439,-0.05946232791497182,92.59568511270763,-0.1888076544061007,1990-12-19,1987-01-10
600602,1992,0.06850640953764861,0.5571549859669215,0.026963283471425018,0.4808505783918685,-0.39744885939836067,0.5731256024597817,1.8797224439220934,-0.3870910580990985,0.06860915214678949,1.5302276667708836,0.1645333186837335,0.008215153059694655,-1.412440534960955,-0.43180338348980113,0.92779288999203,2.0579598145285933,0.03270059871117141,61.582671636043685,-0.3954368707982402,1990-12-19,1987-01-10
600602,1993,0.04890233105158475,0.6693863041817402,0.013075731976326244,0.774478348133771,-0.35777516337929727,0.5258332582206466,1.630758630524905,-0.48623385828515736,0.04829645772168246,1.7310348747974875,0.4363017085095865,-0.1401073366713647,-2.162475797248259,-0.43093916111236086,0.9279681197531757,2.079334263203528,-0.039594156091467284,30.569658159379735,-0.38291990402041026,1990-12-19,1987-01-10
600602,1994,-0.28420737992783185,-0.37855475910211506,0.19570258873784235,-0.26178306121578593,-0.33570930556103973,0.4785409139815117,1.381794817127717,-0.5719316898132767,0.057551513194843806,1.755904840405878,-0.40130747678954026,0.3170329505591685,-1.8476989754702706,-0.7990387005883817,0.9296819005011292,2.2987118246099656,0.005347267713776407,-0.4433553172842096,-0.27916214854524596,1990-12-19,1987-01-10
